,beta,pop_infected,mismatch
0,0.007514923856876359,1371.0,7.591488547485573
1,0.007514803829392538,1371.0,7.591488547485573
2,0.007514803829392538,1371.0,7.591488547485573
3,0.007514803829392538,1371.0,7.591488547485573
4,0.007514803829392538,1371.0,7.591488547485573
5,0.007514803829392538,1371.0,7.591488547485573
6,0.007514803829392538,1371.0,7.591488547485573
7,0.007514803829392538,1371.0,7.591488547485573
8,0.007514803829392538,1371.0,7.591488547485573
9,0.007514803829392538,1371.0,7.591488547485573
10,0.007514803829392538,1371.0,7.591488547485573
11,0.007514803829392538,1371.0,7.591488547485573
12,0.007514803829392538,1371.0,7.591488547485573
13,0.007514803829392538,1371.0,7.591488547485573
14,0.007514803829392538,1371.0,7.591488547485573
15,0.007514803829392538,1371.0,7.591488547485573
16,0.007514803829392538,1371.0,7.591488547485573
17,0.007514803829392538,1371.0,7.591488547485573
18,0.007514803829392538,1371.0,7.591488547485573
19,0.007514803829392538,1371.0,7.591488547485573
20,0.007514803829392538,1371.0,7.591488547485573
21,0.007514803829392538,1371.0,7.591488547485573
22,0.007514803829392538,1371.0,7.591488547485573
23,0.007515660482161195,1371.0,10.68106779589073
24,0.007515660482161195,1371.0,10.68106779589073
25,0.007515660482161195,1371.0,10.68106779589073
26,0.007515660482161195,1371.0,10.68106779589073
27,0.007515660482161195,1371.0,10.68106779589073
28,0.007515660482161195,1371.0,10.68106779589073
29,0.007515660482161195,1371.0,10.68106779589073
30,0.007515660482161195,1371.0,10.68106779589073
31,0.007515660482161195,1371.0,10.68106779589073
32,0.007515660482161195,1371.0,10.68106779589073
33,0.007515660482161195,1371.0,10.68106779589073
34,0.007515660482161195,1371.0,10.68106779589073
35,0.007515660482161195,1371.0,10.68106779589073
36,0.007515660482161195,1371.0,10.68106779589073
37,0.007515660482161195,1371.0,10.68106779589073
38,0.007515660482161195,1371.0,10.68106779589073
39,0.007515660482161195,1371.0,10.68106779589073
40,0.007515660482161195,1371.0,10.68106779589073
41,0.007515660482161195,1371.0,10.68106779589073
42,0.007515660482161195,1371.0,10.68106779589073
43,0.007515660482161195,1371.0,10.68106779589073
44,0.007515660482161195,1371.0,10.68106779589073
45,0.007515660482161195,1371.0,10.68106779589073
